1282010848668655617,1282007434467217409,1594490179000,2020-07-11,23:26:19,+0530,1127520974918778880,kandi54450403,🍬 Quarantined Kandi 🍬 (not a bot),,"Oh, please God, don't let it be COVID-19. 

Fever and headache is how it all started for me 14 days ago.",['diannaeanderson'],[],[],0,0,1,[],[],https://twitter.com/Kandi54450403/status/1282010848668655617,False,,0,,,,,,,"[{'user_id': '1127520974918778880', 'username': 'Kandi54450403'}, {'user_id': '41939243', 'username': 'diannaeanderson'}]",,,,
1282009698011500545,1282005838178037760,1594489905000,2020-07-11,23:21:45,+0530,1144152490008465408,vagu1599,Va Gi Sha,,"Ma'am but how do we know that we have covid-19.
My father since yesterday has fever somewhat near 99 degree Fahrenheit. It falls n sometimes it rises. 
Nowadays simple headache gives us a headache whether we have covid or not.",['taslimanasreen'],[],[],0,0,0,[],[],https://twitter.com/vagu1599/status/1282009698011500545,False,,0,,,,,,,"[{'user_id': '1144152490008465408', 'username': 'vagu1599'}, {'user_id': '76858507', 'username': 'taslimanasreen'}]",,,,
1282003503674560513,1281701744179847170,1594488428000,2020-07-11,22:57:08,+0530,20947368,tammyas,Tammy Schuster,,I hope they enjoy every bit of the fever every bit of the headache every bit of the aches and pain most most importantly every bit of the breathing problems and I pray there’s no ventilator for you enjoy COVID-19,['lepapillonblu'],[],[],0,0,0,[],[],https://twitter.com/TammyAS/status/1282003503674560513,False,,0,,,,,,,"[{'user_id': '20947368', 'username': 'TammyAS'}, {'user_id': '3691154787', 'username': 'LepapillonBlu'}]",,,,
1282003223256211458,1282003223256211458,1594488361000,2020-07-11,22:56:01,+0530,765296159099277312,maryhelenearle1,Mary Helen M Earle,,"My Covid-19 experience update- only napping a few hours/day, headaches sporadic, minor sore throat and cough. Still dizzy and difficulty focusing. Plan to be symptom free by Monday🙃.
Thank you for your messages of hope, concern and love. @EnloeMagnetHS",['enloemagneths'],[],[],0,0,6,[],[],https://twitter.com/MaryHelenEarle1/status/1282003223256211458,False,,0,,,,,,,"[{'user_id': '765296159099277312', 'username': 'MaryHelenEarle1'}, {'user_id': '761564492165775360', 'username': 'EnloeMagnetHS'}]",,,,
1281991527204413441,1281991527204413441,1594485572000,2020-07-11,22:09:32,+0530,4706381640,utopianbiklant,Dr. Sandip Ghimire,,"If you develop headache while suffering from COVID-19, you are likely to recover earlier than those who do not develop headache. #Covid19 #headache #research",[],[],[],2,0,3,"['#covid19', '#headache', '#research']",[],https://twitter.com/UtopianBiklant/status/1281991527204413441,False,,0,,,,,,,"[{'user_id': '4706381640', 'username': 'UtopianBiklant'}]",,,,
1281990581024165888,1281860741574864896,1594485347000,2020-07-11,22:05:47,+0530,728048323,itsandyryan,Ayn Randy,,"If you don't like headaches, feeling sick and getting short of breath, you'd REALLY hate getting Covid-19.","['ladytrumpington', 'suzanneevans1']",[],[],2,0,1,[],[],https://twitter.com/ItsAndyRyan/status/1281990581024165888,False,,0,,,,,,,"[{'user_id': '728048323', 'username': 'ItsAndyRyan'}, {'user_id': '1012704508856565761', 'username': 'LadyTrumpington'}, {'user_id': '35760904', 'username': 'SuzanneEvans1'}]",,,,
1281988526498709506,1281988526498709506,1594484857000,2020-07-11,21:57:37,+0530,3270722959,602erik,Deep State Bunker Boss,,"Me:  OMG, I have a headache and trouble reading, I think I have covid-19

Ghost in the attic:  If covid-19 is caused by tequila late at night, then yes, yes you do. 

Me:  I can't tell if you are being helpful or snide. 

GITA:  I'm like an ethereal koan.",[],[],[],0,0,0,[],[],https://twitter.com/602Erik/status/1281988526498709506,False,,0,,,,,,,"[{'user_id': '3270722959', 'username': '602Erik'}]",,,,
1281982517780701187,1281982514945388545,1594483424000,2020-07-11,21:33:44,+0530,1238878103239180288,empireinwinter,Pandem(on)ical Order of Good Cheer,,"""According to a report in The Atlantic which followed several people with Covid-19 over multiple months, many had long-lasting symptoms and impairments (including headaches and debilitating fatigue) that didn’t resolve when their active infection stopped."" 3/n
@picardonhealth",['picardonhealth'],[],[],1,0,0,[],[],https://twitter.com/EmpireinWinter/status/1281982517780701187,False,,0,,,,,,,"[{'user_id': '1238878103239180288', 'username': 'EmpireinWinter'}, {'user_id': '252794509', 'username': 'picardonhealth'}]",,,,
1281982470104256516,1281982470104256516,1594483413000,2020-07-11,21:33:33,+0530,1278603882562715649,etimeszw,Economic Times Zimbabwe,,"Here are 10 signs you may have Covid-19:

▪︎ Shortness of breath
▪︎ Fever
▪︎ Dry cough
▪︎ Chills & body aches
▪︎ Sudden confusion
▪︎ Digestive issues
▪︎ Pink eye
▪︎ Loss of smell & taste
▪︎ Fatigue
▪︎ Headache, sore throat, congestion
#Covid_19",[],[],[],0,0,0,['#covid_19'],[],https://twitter.com/ETimesZw/status/1281982470104256516,False,,0,,,,,,,"[{'user_id': '1278603882562715649', 'username': 'ETimesZw'}]",,,,
1281974623748358146,1281974623748358146,1594481542000,2020-07-11,21:02:22,+0530,1249553729910706177,lihao93502068,lihao,,"Here are 10 signs you may have Covid-19:

▪︎ Shortness of breath
▪︎ Fever
▪︎ Dry cough
▪︎ Chills & body aches
▪︎ Sudden confusion
▪︎ Digestive issues
▪︎ Pink eye
▪︎ Loss of smell & taste
▪︎ Fatigue
▪︎ Headache, sore throat, congestion  https://cnn.it/38XIVjz ",[],['https://cnn.it/38XIVjz'],[],0,0,0,[],[],https://twitter.com/lihao93502068/status/1281974623748358146,False,,0,,,,,,,"[{'user_id': '1249553729910706177', 'username': 'lihao93502068'}]",,,,
1281969416914313217,1281969416914313217,1594480301000,2020-07-11,20:41:41,+0530,1037247092,t2rantor,Rantor,,"We are reading that in CA positive antibodies count as cases, in TX a headache with fever is being counted as COVID-19.  Our creative public health officials are demanding that we are all counted as sick!!!

It increasingly appears this is all about political control!  https://twitter.com/drdavidsamadi/status/1281896291484733443 …",[],['https://twitter.com/drdavidsamadi/status/1281896291484733443'],[],0,0,0,[],[],https://twitter.com/T2Rantor/status/1281969416914313217,False,https://twitter.com/drdavidsamadi/status/1281896291484733443,0,,,,,,,"[{'user_id': '1037247092', 'username': 'T2Rantor'}]",,,,
1281968302022103040,1280512038087819273,1594480035000,2020-07-11,20:37:15,+0530,76394173,domijo,THERRY Dominique,,"People are SELFISH, take a pil for headache, refuse a mask for covid, #tweedekamer and kull economy ! #Europe, #COVID__19",['cnn'],[],[],0,1,1,"['#tweedekamer', '#europe', '#covid__19']",[],https://twitter.com/Domijo/status/1281968302022103040,False,,0,,,,,,,"[{'user_id': '76394173', 'username': 'Domijo'}, {'user_id': '759251', 'username': 'CNN'}]",,,,
1281966912562442241,1281966912562442241,1594479704000,2020-07-11,20:31:44,+0530,224707338,mr_deeny,حياة الدين عمر👳🏿‍♂️,,"Here are 10 signs you may have Covid-19:

▪︎ Shortness of breath
▪︎ Fever
▪︎ Dry cough
▪︎ Chills & body aches
▪︎ Sudden confusion
▪︎ Digestive issues
▪︎ Pink eye
▪︎ Loss of smell & taste
▪︎ Fatigue
▪︎ Headache, sore throat, congestion",[],[],[],0,0,1,[],[],https://twitter.com/Mr_Deeny/status/1281966912562442241,False,,0,,,,,,,"[{'user_id': '224707338', 'username': 'Mr_Deeny'}]",,,,
1281958797347450880,1281958797347450880,1594477769000,2020-07-11,19:59:29,+0530,2280659170,khandayashiq,AsHiq RK,,"Here are 10 signs you may have Covid-19:

▪︎ Shortness of breath
▪︎ Fever
▪︎ Dry cough
▪︎ Chills & body aches
▪︎ Sudden confusion
▪︎ Digestive issues
▪︎ Pink eye
▪︎ Loss of smell & taste
▪︎ Fatigue
▪︎ Headache, sore throat, congestion  https://cnn.it/38XIVjz ",[],['https://cnn.it/38XIVjz'],[],0,0,1,[],[],https://twitter.com/KHAndayAsHiq/status/1281958797347450880,False,,0,,,,,,,"[{'user_id': '2280659170', 'username': 'KHAndayAsHiq'}]",,,,
1281957889201111047,1281957889201111047,1594477553000,2020-07-11,19:55:53,+0530,2866065967,zeugmausa,Adam Oz MD,,"Here are 10 signs you may have Covid-19:

▪︎ Shortness of breath
▪︎ Fever
▪︎ Dry cough
▪︎ Chills & body aches
▪︎ Sudden confusion
▪︎ Digestive issues
▪︎ Pink eye
▪︎ Loss of smell & taste
▪︎ Fatigue
▪︎ Headache, sore throat, congestion",[],[],[],0,0,0,[],[],https://twitter.com/zeugmausa/status/1281957889201111047,False,,0,,,,,,,"[{'user_id': '2866065967', 'username': 'zeugmausa'}]",,,,
1281953143870218240,1281953143870218240,1594476421000,2020-07-11,19:37:01,+0530,3828222073,ajayyad85993003,Ajay yadav,,"I am fullyed depression bcz today my area 5 people's found covid-19 positive.i am fullyed confused how to safe this pendamic situation.another headache UGC said exam will be  http://happend.so  I want know what I will do.i am already struggling safe life .
#CancelExamsInCovid",[],['http://happend.so'],[],0,2,0,['#cancelexamsincovid'],[],https://twitter.com/Ajayyad85993003/status/1281953143870218240,False,,0,,,,,,,"[{'user_id': '3828222073', 'username': 'Ajayyad85993003'}]",,,,
1281950424954744833,1281457364252545025,1594475773000,2020-07-11,19:26:13,+0530,977189090,dmermax,Diane M,,"My friend who has Covid-19 said she had no fever, severe headaches and cold symptoms, so more like this (but no GI problems).",['jwdaddy80'],[],[],2,0,1,[],[],https://twitter.com/dmermax/status/1281950424954744833,False,,0,,,,,,,"[{'user_id': '977189090', 'username': 'dmermax'}, {'user_id': '2555580703', 'username': 'jwdaddy80'}]",,,,
1281949308045135875,1281949308045135875,1594475507000,2020-07-11,19:21:47,+0530,1520266357,l3lackpink,kay.,,Went to sleep with a headache and had a dream where I had Covid-19  pic.twitter.com/WthgfwhAPu,[],[],['https://pbs.twimg.com/media/EcpmGesWsAE6Gcn.jpg'],0,0,4,[],[],https://twitter.com/l3LACKPINK/status/1281949308045135875,False,,0,,,,,,,"[{'user_id': '1520266357', 'username': 'l3LACKPINK'}]",,,,
1281946050106818561,1281946050106818561,1594474730000,2020-07-11,19:08:50,+0530,739617259,kawavulcanrider,Huggy for the Calder,,"Well, damn. I had sinus surgery two weeks ago and yesterday, I came down with the flu. It hit hard and fast. The headaches are terrible 

Alberta Health Link Nurse has just ordered me isolated for 10 days. #COVID__19 test this coming Tuesday, results to follow",[],[],[],1,0,2,['#covid__19'],[],https://twitter.com/KawaVulcanRider/status/1281946050106818561,False,,0,,,,,,,"[{'user_id': '739617259', 'username': 'KawaVulcanRider'}]",,,,
1281945130161725440,1281945130161725440,1594474511000,2020-07-11,19:05:11,+0530,1672452854,tiranga_sena,TIRANGA SENA,,"Here are 10 signs you may have Covid-19:

▪︎ Shortness of breath
▪︎ Fever
▪︎ Dry cough
▪︎ Chills & body aches
▪︎ Sudden confusion
▪︎ Digestive issues
▪︎ Pink eye
▪︎ Loss of smell & taste
▪︎ Fatigue
▪︎ Headache, sore throat, congestion  https://cnn.it/38XIVjz ",[],['https://cnn.it/38XIVjz'],[],0,0,1,[],[],https://twitter.com/Tiranga_Sena/status/1281945130161725440,False,,0,,,,,,,"[{'user_id': '1672452854', 'username': 'Tiranga_Sena'}]",,,,
1281944508993646592,1281944508993646592,1594474362000,2020-07-11,19:02:42,+0530,233961489,jrceranornelson,Junior Ceranor Nelson,,"Here are 10 signs you may have Covid-19:

▪︎ Shortness of breath
▪︎ Fever
▪︎ Dry cough
▪︎ Chills & body aches
▪︎ Sudden confusion
▪︎ Digestive issues
▪︎ Pink eye
▪︎ Loss of smell & taste
▪︎ Fatigue
▪︎ Headache, sore throat, congestion",[],[],[],0,0,2,[],[],https://twitter.com/jrceranornelson/status/1281944508993646592,False,,0,,,,,,,"[{'user_id': '233961489', 'username': 'jrceranornelson'}]",,,,
1281944386239115265,1281944386239115265,1594474333000,2020-07-11,19:02:13,+0530,3390753484,doomer_free,100% Doomer Free!,,"I suffer from health anxiety. I have had periods where I thought I had cancer.

Woke up with a headache? Oh, that might be a brain tumour. Stomach problems? Bowel cancer. Touched a bat once and thought I got rabies.

Somehow, COVID-19 hasn’t scared me since I looked at the facts.",[],[],[],1,0,1,[],[],https://twitter.com/doomer_free/status/1281944386239115265,False,,0,,,,,,,"[{'user_id': '3390753484', 'username': 'doomer_free'}]",,,,
